soccode, level1, level2, level3, level4, fullcode, title, description
29-1123,38.10,43.68,49.26,54.84,29-1123.00,Physical Therapists,"Assess, plan, organize, and participate in rehabilitative programs that improve mobility, relieve pain, increase strength, and improve or correct disabling conditions resulting from disease or injury."
29-1124,34.98,45.02,55.05,65.09,29-1124.00,Radiation Therapists,"Provide radiation therapy to patients as prescribed by a radiologist according to established practices and standards. Duties may include reviewing prescription and diagnosis; acting as liaison with physician and supportive care personnel; preparing equipment, such as immobilization, treatment, and protection devices; and maintaining records, reports, and files. May assist in dosimetry procedures and tumor localization."
29-1125,22.66,24.24,25.82,27.40,29-1125.02,Music Therapists,"Plan, organize, or direct medically prescribed music therapy activities designed to positively influence patients psychological or behavioral status."
29-1125,22.66,24.24,25.82,27.40,29-1125.01,Art Therapists,"Plan or conduct art therapy sessions or programs to improve clients physical, cognitive, or emotional well-being."
29-1125,22.66,24.24,25.82,27.40,29-1125.00,Recreational Therapists,"Plan, direct, or coordinate medically-approved recreation programs for patients in hospitals, nursing homes, or other institutions. Activities include sports, trips, dramatics, social activities, and arts and crafts. May assess a patient condition and recommend appropriate recreational activity."
29-1126,27.47,30.33,33.20,36.06,29-1126.00,Respiratory Therapists,"Assess, treat, and care for patients with breathing disorders. Assume primary responsibility for all respiratory care modalities, including the supervision of respiratory therapy technicians. Initiate and conduct therapeutic procedures; maintain patient records; and select, assemble, check, and operate equipment."
29-1127,34.95,46.61,58.28,69.94,29-1127.00,Speech-Language Pathologists,"Assess and treat persons with speech, language, voice, and fluency disorders. May select alternative communication systems and teach their use. May perform research related to speech and language problems."
29-1128,21.84,28.77,35.71,42.64,29-1128.00,Exercise Physiologists,"Assess, plan, or implement fitness programs that include exercise or physical activities such as those designed to improve cardiorespiratory function, body composition, muscular strength, muscular endurance, or flexibility."
29-1128,21.84,28.77,35.71,42.64,29-1128.00,Exercise Physiologists,"Assess, plan, or implement fitness programs that include exercise or physical activities such as those designed to improve cardiorespiratory function, body composition, muscular strength, muscular endurance, or flexibility."
29-1129,22.01,28.27,34.54,40.80,29-1129.00,"Therapists, All Other",All therapists not listed separately.
29-1131,59.44,63.56,67.67,71.79,29-1131.00,Veterinarians,"Diagnose, treat, or research diseases and injuries of animals. Includes veterinarians who conduct research and development, inspect livestock, or care for pets and companion animals."
29-1141,27.33,33.17,39.01,44.85,29-1141.04,Clinical Nurse Specialists,"Plan, direct, or coordinate the daily patient care activities in a clinical practice. Ensure adherence to established clinical policies, protocols, regulations, and standards."
29-1141,27.33,33.17,39.01,44.85,29-1141.03,Critical Care Nurses,Provide advanced nursing care for patients in critical or coronary care units.
29-1141,27.33,33.17,39.01,44.85,29-1141.02,Advanced Practice Psychiatric Nurses,Provide advanced nursing care for patients with psychiatric disorders. May provide psychotherapy under the direction of a psychiatrist.
29-1141,27.33,33.17,39.01,44.85,29-1141.01,Acute Care Nurses,"Provide advanced nursing care for patients with acute conditions such as heart attacks, respiratory distress syndrome, or shock. May care for pre- and post-operative patients or perform advanced, invasive diagnostic or therapeutic procedures."
29-1141,27.33,33.17,39.01,44.85,29-1141.00,Registered Nurses,"Assess patient health problems and needs, develop and implement nursing care plans, and maintain medical records. Administer nursing care to ill, injured, convalescent, or disabled patients. May advise patients on health maintenance and disease prevention or provide case management. Licensing or registration required."
29-1151,NOPE,NOPE,NOPE,NOPE,29-1151.00,Nurse Anesthetists,"Administer anesthesia, monitor patients vital signs, and oversee patient recovery from anesthesia. May assist anesthesiologists, surgeons, other physicians, or dentists. Must be registered nurses who have specialized graduate education."
29-1161,44.44,48.43,52.43,56.42,29-1161.00,Nurse Midwives,"Diagnose and coordinate all aspects of the birthing process, either independently or as part of a healthcare team. May provide well-woman gynecological care. Must have specialized, graduate nursing education."
29-1171,54.94,60.51,66.07,71.64,29-1171.00,Nurse Practitioners,"Diagnose and treat acute, episodic, or chronic illness, independently or as part of a healthcare team. May focus on health promotion and disease prevention. May order, perform, or interpret diagnostic tests such as lab work and x rays. May prescribe medication. Must be registered nurses who have specialized graduate education."
29-1181,35.14,42.75,50.35,57.96,29-1181.00,Audiologists,Assess and treat persons with hearing and related disorders. May fit hearing aids and provide auditory training. May perform research related to hearing problems.
29-1199,26.92,37.89,48.86,59.83,29-1199.05,Orthoptists,Diagnose and treat visual system disorders such as binocular vision and eye movement impairments.
29-1199,26.92,37.89,48.86,59.83,29-1199.04,Naturopathic Physicians,"Diagnose, treat, and help prevent diseases using a system of practice that is based on the natural healing capacity of individuals. May use physiological, psychological or mechanical methods. May also use natural medicines, prescription or legend drugs, foods, herbs, or other natural remedies."
29-1199,26.92,37.89,48.86,59.83,29-1199.01,Acupuncturists,Provide treatment of symptoms and disorders using needles and small electrical currents. May provide massage treatment. May also provide preventive treatments.
29-1199,26.92,37.89,48.86,59.83,29-1199.00,"Health Diagnosing and Treating Practitioners, All Other",All health diagnosing and treating practitioners not listed separately.
29-2011,27.05,31.80,36.54,41.29,29-2011.03,Histotechnologists and Histologic Technicians,Prepare histologic slides from tissue sections for microscopic examination and diagnosis by pathologists. May assist in research studies.
29-2011,27.05,31.80,36.54,41.29,29-2011.02,Cytotechnologists,"Stain, mount, and study cells to detect evidence of cancer, hormonal abnormalities, and other pathological conditions following established standards and practices."
29-2011,27.05,31.80,36.54,41.29,29-2011.01,Cytogenetic Technologists,"Analyze chromosomes found in biological specimens such as amniotic fluids, bone marrow, and blood to aid in the study, diagnosis, or treatment of genetic diseases."
29-2011,27.05,31.80,36.54,41.29,29-2011.00,Medical and Clinical Laboratory Technologists,"Perform complex medical laboratory tests for diagnosis, treatment, and prevention of disease. May train or supervise staff."
29-2012,27.05,31.80,36.54,41.29,29-2012.00,Medical and Clinical Laboratory Technicians,"Perform routine medical laboratory tests for the diagnosis, treatment, and prevention of disease. May work under the supervision of a medical technologist."
29-2021,34.92,38.04,41.17,44.29,29-2021.00,Dental Hygienists,"Clean teeth and examine oral areas, head, and neck for signs of oral disease. May educate patients on oral hygiene, take and develop x rays, or apply fluoride or sealants."
29-2031,21.50,28.84,36.19,43.53,29-2031.00,Cardiovascular Technologists and Technicians,"Conduct tests on pulmonary or cardiovascular systems of patients for diagnostic purposes. May conduct or assist in electrocardiograms, cardiac catheterizations, pulmonary functions, lung capacity, and similar tests. Includes vascular technologists."
29-2032,34.79,37.30,39.80,42.31,29-2032.00,Diagnostic Medical Sonographers,Produce ultrasonic recordings of internal organs for use by physicians.
29-2033,34.86,39.24,43.63,48.01,29-2033.00,Nuclear Medicine Technologists,"Prepare, administer, and measure radioactive isotopes in therapeutic, diagnostic, and tracer studies using a variety of radioisotope equipment. Prepare stock solutions of radioactive materials and calculate doses to be administered by radiologists. Subject patients to radiation. Execute blood volume, red cell survival, and fat absorption studies following standard laboratory techniques."
29-2034,27.38,30.83,34.29,37.74,29-2034.00,Radiologic Technologists,Take x rays and CAT scans or administer nonradioactive materials into patients blood stream for diagnostic purposes. Includes technologists who specialize in other scanning modalities.
29-2035,33.40,36.54,39.67,42.81,29-2035.00,Magnetic Resonance Imaging Technologists,"Operate Magnetic Resonance Imaging (MRI) scanners. Monitor patient safety and comfort, and view images of area being scanned to ensure quality of pictures. May administer gadolinium contrast dosage intravenously. May interview patient, explain MRI procedures, and position patient on examining table. May enter into the computer data such as patient history, anatomical area to be scanned, orientation specified, and position of entry."
29-2041,19.26,22.27,25.27,28.28,29-2041.00,Emergency Medical Technicians and Paramedics,"Assess injuries, administer emergency medical care, and extricate trapped individuals. Transport injured or sick persons to medical facilities."
29-2051,13.93,14.89,15.84,16.80,29-2051.00,Dietetic Technicians,"Assist in the provision of food service and nutritional programs, under the supervision of a dietitian. May plan and produce meals based on established guidelines, teach principles of food and nutrition, or counsel individuals."
29-2052,16.48,18.59,20.69,22.80,29-2052.00,Pharmacy Technicians,"Prepare medications under the direction of a pharmacist. May measure, mix, count out, label, and record amounts and dosages of medications according to prescription orders."
29-2053,13.56,17.70,21.83,25.97,29-2053.00,Psychiatric Technicians,"Care for individuals with mental or emotional conditions or disabilities, following the instructions of physicians or other health practitioners. Monitor patients physical and emotional well-being and report to medical staff. May participate in rehabilitation and treatment programs, help with personal hygiene, and administer oral or injectable medications."
29-2054,14.16,19.58,25.00,30.42,29-2054.00,Respiratory Therapy Technicians,Provide respiratory care under the direction of respiratory therapists and physicians.
29-2055,21.44,24.38,27.32,30.26,29-2055.00,Surgical Technologists,"Assist in operations, under the supervision of surgeons, registered nurses, or other surgical personnel. May help set up operating room, prepare and transport patients for surgery, adjust lights and equipment, pass instruments and other supplies to surgeons and surgeons assistants, hold retractors, cut sutures, and help count sponges, needles, supplies, and instruments."
29-2056,10.85,13.97,17.10,20.22,29-2056.00,Veterinary Technologists and Technicians,"Perform medical tests in a laboratory environment for use in the treatment and diagnosis of diseases in animals. Prepare vaccines and serums for prevention of diseases. Prepare tissue samples, take blood samples, and execute laboratory tests, such as urinalysis and blood counts. Clean and sterilize instruments and materials and maintain equipment and machines. May assist a veterinarian during surgery."
29-2057,17.80,20.59,23.39,26.18,29-2057.00,Ophthalmic Medical Technicians,"Assist ophthalmologists by performing ophthalmic clinical functions. May administer eye exams, administer eye medications, and instruct the patient in care and use of corrective lenses."
29-2061,21.48,24.42,27.35,30.29,29-2061.00,Licensed Practical and Licensed Vocational Nurses,"Care for ill, injured, or convalescing patients or persons with disabilities in hospitals, nursing homes, clinics, private homes, group homes, and similar institutions. May work under the supervision of a registered nurse. Licensing required."
29-2071,14.16,19.58,25.00,30.42,29-2071.00,Medical Records and Health Information Technicians,"Compile, process, and maintain medical records of hospital and clinic patients in a manner consistent with medical, administrative, ethical, legal, and regulatory requirements of the health care system. Process, maintain, compile, and report patient information for health requirements and standards in a manner consistent with the healthcare industrys numerical coding system."
29-2081,19.07,24.21,29.34,34.48,29-2081.00,"Opticians, Dispensing","Design, measure, fit, and adapt lenses and frames for client according to written optical prescription or specification. Assist client with inserting, removing, and caring for contact lenses. Assist client with selecting frames. Measure customer for size of eyeglasses and coordinate frames with facial and eye measurements and optical prescription. Prepare work order for optical laboratory containing instructions for grinding and mounting lenses in frames. Verify exactness of finished lens spectacles. Adjust frame and lens position to fit client. May shape or reshape frames. Includes contact lens opticians."
29-2091,28.82,39.58,50.33,61.09,29-2091.00,Orthotists and Prosthetists,"Design, measure, fit, and adapt orthopedic braces, appliances or prostheses, such as limbs or facial parts for patients with disabling conditions."
29-2092,27.53,40.74,53.96,67.17,29-2092.00,Hearing Aid Specialists,"Select and fit hearing aids for customers. Administer and interpret tests of hearing. Assess hearing instrument efficacy. Take ear impressions and prepare, design, and modify ear molds."
29-2099,14.16,19.58,25.00,30.42,29-2099.07,Surgical Assistants,"Assist surgeons during surgery by performing duties such as tissue retraction, insertion of tubes and intravenous lines, or closure of surgical wounds. Perform preoperative and postoperative duties to facilitate patient care."
29-2099,14.16,19.58,25.00,30.42,29-2099.06,Radiologic Technicians,Maintain and use equipment and supplies necessary to demonstrate portions of the human body on x-ray film or fluoroscopic screen for diagnostic purposes.
29-2099,14.16,19.58,25.00,30.42,29-2099.05,Ophthalmic Medical Technologists,"Assist ophthalmologists by performing ophthalmic clinical functions and ophthalmic photography. Provide instruction and supervision to other ophthalmic personnel. Assist with minor surgical procedures, applying aseptic techniques and preparing instruments. May perform eye exams, administer eye medications, and instruct patients in care and use of corrective lenses."
29-2099,14.16,19.58,25.00,30.42,29-2099.01,Neurodiagnostic Technologists,"Conduct electroneurodiagnostic (END) tests such as electroencephalograms, evoked potentials, polysomnograms, or electronystagmograms. May perform nerve conduction studies."
29-2099,14.16,19.58,25.00,30.42,29-2099.00,"Health Technologists and Technicians, All Other",All health technologists and technicians not listed separately.
29-9011,28.32,33.07,37.82,42.57,29-9011.00,Occupational Health and Safety Specialists,"Review, evaluate, and analyze work environments and design programs and procedures to control, eliminate, and prevent disease or injury caused by chemical, physical, and biological agents or ergonomic factors. May conduct inspections and enforce adherence to laws and regulations governing the health and safety of individuals. May be employed in the public or private sector. Includes environmental protection officers."
29-9012,17.31,26.32,35.32,44.33,29-9012.00,Occupational Health and Safety Technicians,"Collect data on work environments for analysis by occupational health and safety specialists. Implement and conduct evaluation of programs designed to limit chemical, physical, biological, and ergonomic risks to workers."
29-9091,45030.00,58450.00,71870.00,85290.00,29-9091.00,Athletic Trainers,"Evaluate and advise individuals to assist recovery from or avoid athletic-related injuries or illnesses, or maintain peak physical fitness. May provide first aid or emergency care."
29-9092,27.88,34.27,40.67,47.06,29-9092.00,Genetic Counselors,"Assess individual or family risk for a variety of inherited conditions, such as genetic disorders and birth defects. Provide information to other healthcare providers or to individuals and families concerned with the risk of inherited conditions. Advise individuals and families to support informed decisionmaking and coping methods for those at risk. May help conduct research related to genetic conditions or genetic counseling."
29-9099,21.25,27.85,34.45,41.05,29-9099.01,Midwives,Provide prenatal care and childbirth assistance.
29-9099,21.25,27.85,34.45,41.05,29-9099.00,"Healthcare Practitioners and Technical Workers, All Other",All healthcare practitioners and technical workers not listed separately.
31-1011,11.04,13.26,15.48,17.70,31-1011.00,Home Health Aides,"Provide routine individualized healthcare such as changing bandages and dressing wounds, and applying topical medications to the elderly, convalescents, or persons with disabilities at the patients home or in a care facility. Monitor or report changes in health status. May also provide personal care such as bathing, dressing, and grooming of patient."
31-1013,13.84,16.76,19.68,22.60,31-1013.00,Psychiatric Aides,"Assist mentally impaired or emotionally disturbed patients, working under direction of nursing and medical staff. May assist with daily living activities, lead patients in educational and recreational activities, or accompany patients to and from examinations and treatments. May restrain violent patients. Includes psychiatric orderlies."
31-1014,13.26,14.65,16.05,17.44,31-1014.00,Nursing Assistants,"Provide basic patient care under direction of nursing staff. Perform duties such as feed, bathe, dress, groom, or move patients, or change linens. May transfer or transport patients. Includes nursing care attendants, nursing aides, and nursing attendants."
31-1015,11.52,15.23,18.94,22.65,31-1015.00,Orderlies,"Transport patients to areas such as operating rooms or x-ray rooms using wheelchairs, stretchers, or moveable beds. May maintain stocks of supplies or clean and transport equipment."
31-2011,34.77,38.64,42.52,46.39,31-2011.00,Occupational Therapy Assistants,"Assist occupational therapists in providing occupational therapy treatments and procedures. May, in accordance with State laws, assist in development of treatment plans, carry out routine functions, direct activity programs, and document the progress of treatments. Generally requires formal training."
31-2012,19.77,24.77,29.76,34.76,31-2012.00,Occupational Therapy Aides,"Under close supervision of an occupational therapist or occupational therapy assistant, perform only delegated, selected, or routine tasks in specific situations. These duties include preparing patient and treatment room."
31-2021,34.59,34.83,35.08,35.32,31-2021.00,Physical Therapist Assistants,"Assist physical therapists in providing physical therapy treatments and procedures. May, in accordance with State laws, assist in the development of treatment plans, carry out routine functions, document the progress of treatment, and modify specific treatments in accordance with patient status and within the scope of treatment plans established by a physical therapist. Generally requires formal training."
31-2022,10.38,11.98,13.59,15.19,31-2022.00,Physical Therapist Aides,"Under close supervision of a physical therapist or physical therapy assistant, perform only delegated, selected, or routine tasks in specific situations. These duties include preparing the patient and the treatment area."
31-9011,17.55,31.28,45.02,58.75,31-9011.00,Massage Therapists,"Perform therapeutic massages of soft tissues and joints. May assist in the assessment of range of motion and muscle strength, or propose client therapy plans."
31-9091,18.31,21.64,24.97,28.30,31-9091.00,Dental Assistants,"Assist dentist, set up equipment, prepare patient for treatment, and keep records."
31-9092,14.33,16.36,18.38,20.41,31-9092.00,Medical Assistants,"Perform administrative and certain clinical duties under the direction of a physician. Administrative duties may include scheduling appointments, maintaining medical records, billing, and coding information for insurance purposes. Clinical duties may include taking and recording vital signs and medical histories, preparing patients for examination, drawing blood, and administering medications as directed by physician."
31-9093,15.27,19.23,23.18,27.14,31-9093.00,Medical Equipment Preparers,"Prepare, sterilize, install, or clean laboratory or healthcare equipment. May perform routine laboratory tasks and operate or inspect equipment."
31-9094,13.62,20.36,27.11,33.85,31-9094.00,Medical Transcriptionists,"Transcribe medical reports recorded by physicians and other healthcare practitioners using various electronic devices, covering office visits, emergency room visits, diagnostic imaging studies, operations, chart reviews, and final summaries. Transcribe dictated reports and translate abbreviations into fully understandable form. Edit as necessary and return reports in either printed or electronic form for review and signature, or correction."
31-9095,13.79,16.76,19.72,22.69,31-9095.00,Pharmacy Aides,"Record drugs delivered to the pharmacy, store incoming merchandise, and inform the supervisor of stock needs. May operate cash register and accept prescriptions for filling."
31-9096,13.06,16.24,19.43,22.61,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,"Feed, water, and examine pets and other nonfarm animals for signs of illness, disease, or injury in laboratories and animal hospitals and clinics. Clean and disinfect cages and work areas, and sterilize laboratory and surgical equipment. May provide routine post-operative care, administer medication orally or topically, or prepare samples for laboratory examination under the supervision of veterinary or laboratory animal technologists or technicians, veterinarians, or scientists."
31-9097,14.80,17.96,21.11,24.27,31-9097.00,Phlebotomists,"Draw blood for tests, transfusions, donations, or research. May explain the procedure to patients and assist in the recovery of patients with adverse reactions."
31-9099,16.87,23.00,29.12,35.25,31-9099.02,Endoscopy Technicians,Maintain a sterile field to provide support for physicians and nurses during endoscopy procedures. Prepare and maintain instruments and equipment. May obtain specimens.
31-9099,16.87,23.00,29.12,35.25,31-9099.01,Speech-Language Pathology Assistants,"Assist speech-language pathologists in the assessment and treatment of speech, language, voice, and fluency disorders. Implement speech and language programs or activities as planned and directed by speech-language pathologists. Monitor the use of alternative communication devices and systems."
31-9099,16.87,23.00,29.12,35.25,31-9099.00,"Healthcare Support Workers, All Other",All healthcare support workers not listed separately.
33-1011,21.63,27.54,33.45,39.36,33-1011.00,First-Line Supervisors of Correctional Officers,Directly supervise and coordinate activities of correctional officers and jailers.
33-1012,35.00,45.29,55.59,65.88,33-1012.00,First-Line Supervisors of Police and Detectives,Directly supervise and coordinate activities of members of police force.
33-1021,32.71,40.45,48.20,55.94,33-1021.02,Forest Fire Fighting and Prevention Supervisors,Supervise fire fighters who control and suppress fires in forests or vacant public land.
33-1021,32.71,40.45,48.20,55.94,33-1021.01,Municipal Fire Fighting and Prevention Supervisors,"Supervise fire fighters who control and extinguish municipal fires, protect life and property, and conduct rescue efforts."
33-1021,32.71,40.45,48.20,55.94,33-1021.00,First-Line Supervisors of Fire Fighting and Prevention Workers,Directly supervise and coordinate activities of workers engaged in fire fighting and fire prevention and control.
33-1099,17.35,24.62,31.88,39.15,33-1099.00,"First-Line Supervisors of Protective Service Workers, All Other",All protective service supervisors not listed separately above.
33-2011,17.45,21.19,24.92,28.66,33-2011.02,Forest Firefighters,Control and suppress fires in forests or vacant public land.
33-2011,17.45,21.19,24.92,28.66,33-2011.01,Municipal Firefighters,"Control and extinguish municipal fires, protect life and property and conduct rescue efforts."
33-2011,17.45,21.19,24.92,28.66,33-2011.00,Firefighters,"Control and extinguish fires or respond to emergency situations where life, property, or the environment is at risk. Duties may include fire prevention, emergency medical service, hazardous material response, search and rescue, and disaster assistance."
33-2021,27.66,34.25,40.84,47.43,33-2021.02,Fire Investigators,Conduct investigations to determine causes of fires and explosions.
33-2021,27.66,34.25,40.84,47.43,33-2021.01,Fire Inspectors,Inspect buildings and equipment to detect fire hazards and enforce state and local regulations.
33-2021,27.66,34.25,40.84,47.43,33-2021.00,Fire Inspectors and Investigators,"Inspect buildings to detect fire hazards and enforce local ordinances and State laws, or investigate and gather facts to determine cause of fires and explosions."
33-2022,30.59,35.54,40.49,45.44,33-2022.00,Forest Fire Inspectors and Prevention Specialists,"Enforce fire regulations, inspect forest for fire hazards and recommend forest fire prevention or control measures. May report forest fires and weather conditions."
33-3011,22.15,25.34,28.53,31.72,33-3011.00,Bailiffs,Maintain order in courts of law.
33-3012,16.92,21.03,25.15,29.26,33-3012.00,Correctional Officers and Jailers,"Guard inmates in penal or rehabilitative institutions in accordance with established regulations and procedures. May guard prisoners in transit between jail, courtroom, prison, or other point. Includes deputy sheriffs and police who spend the majority of their time guarding prisoners in correctional institutions."
33-3021,28.26,41.89,55.52,69.15,33-3021.06,Intelligence Analysts,"Gather, analyze, or evaluate information from a variety of sources, such as law enforcement databases, surveillance, intelligence networks or geographic information systems. Use intelligence data to anticipate and prevent organized crime activities, such as terrorism."
33-3021,28.26,41.89,55.52,69.15,33-3021.05,Immigration and Customs Inspectors,"Investigate and inspect persons, common carriers, goods, and merchandise, arriving in or departing from the United States or between states to detect violations of immigration and customs laws and regulations."
33-3021,28.26,41.89,55.52,69.15,33-3021.03,Criminal Investigators and Special Agents,"Investigate alleged or suspected criminal violations of Federal, state, or local laws to determine if evidence is sufficient to recommend prosecution."
33-3021,28.26,41.89,55.52,69.15,33-3021.02,Police Identification and Records Officers,"Collect evidence at crime scene, classify and identify fingerprints, and photograph evidence for use in criminal and civil cases."
33-3021,28.26,41.89,55.52,69.15,33-3021.01,Police Detectives,Conduct investigations to prevent crimes or solve criminal cases.
33-3021,28.26,41.89,55.52,69.15,33-3021.00,Detectives and Criminal Investigators,"Conduct investigations related to suspected violations of Federal, State, or local laws to prevent or solve crimes."
33-3031,13.38,15.47,17.57,19.66,33-3031.00,Fish and Game Wardens,Patrol assigned area to prevent fish and game law violations. Investigate reports of damage to crops or property by wildlife. Compile biological data.
33-3041,20.42,25.91,31.40,36.89,33-3041.00,Parking Enforcement Workers,"Patrol assigned area, such as public parking lot or city streets to issue tickets to overtime parking violators and illegally parked vehicles."
33-3051,22.64,29.03,35.41,41.80,33-3051.03,Sheriffs and Deputy Sheriffs,"Enforce law and order in rural or unincorporated districts or serve legal processes of courts. May patrol courthouse, guard court or grand jury, or escort defendants."
33-3051,22.64,29.03,35.41,41.80,33-3051.01,Police Patrol Officers,"Patrol assigned area to enforce laws and ordinances, regulate traffic, control crowds, prevent crime, and arrest violators."
33-3051,22.64,29.03,35.41,41.80,33-3051.00,Police and Sheriffs Patrol Officers,"Maintain order and protect life and property by enforcing local, tribal, State, or Federal laws and ordinances. Perform a combination of the following duties: patrol a specific area; direct traffic; issue traffic summonses; investigate accidents; apprehend and arrest suspects, or serve legal processes of courts."
33-3052,27.72,31.61,35.50,39.39,33-3052.00,Transit and Railroad Police,"Protect and police railroad and transit property, employees, or passengers."
33-9011,13.69,15.86,18.04,20.21,33-9011.00,Animal Control Workers,"Handle animals for the purpose of investigations of mistreatment, or control of abandoned, dangerous, or unattended animals."
33-9021,17.14,23.58,30.01,36.45,33-9021.00,Private Detectives and Investigators,"Gather, analyze, compile and report information regarding individuals or organizations to clients, or detect occurrences of unlawful acts or infractions of rules in private establishment."
33-9031,14.08,18.58,23.07,27.57,33-9031.00,Gaming Surveillance Officers and Gaming Investigators,"Act as oversight and security agent for management and customers. Observe casino or casino hotel operation for irregular activities such as cheating or theft by either employees or patrons. May use one-way mirrors above the casino floor, cashiers cage, and from desk. Use of audio/video equipment is also common to observe operation of the business. Usually required to provide verbal and written reports of all violations and suspicious behavior to supervisor."
33-9032,13.70,15.71,17.71,19.72,33-9032.00,Security Guards,"Guard, patrol, or monitor premises to prevent theft, violence, or infractions of rules. May operate x-ray and metal detector equipment."
33-9091,13.15,14.31,15.46,16.62,33-9091.00,Crossing Guards,"Guide or control vehicular or pedestrian traffic at such places as streets, schools, railroad crossings, or construction sites."
33-9092,10.98,13.69,16.40,19.11,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers","Monitor recreational areas, such as pools, beaches, or ski slopes to provide assistance and protection to participants."
33-9093,21.63,22.67,23.72,24.76,33-9093.00,Transportation Security Screeners,"Conduct screening of passengers, baggage, or cargo to ensure compliance with Transportation Security Administration (TSA) regulations. May operate basic security equipment such as x-ray machines and hand wands at screening checkpoints."
33-9099,16.15,20.83,25.51,30.19,33-9099.02,Retail Loss Prevention Specialists,"Implement procedures and systems to prevent merchandise loss. Conduct audits and investigations of employee activity. May assist in developing policies, procedures, and systems for safeguarding assets."
33-9099,16.15,20.83,25.51,30.19,33-9099.00,"Protective Service Workers, All Other",All protective service workers not listed separately.
35-1011,26.50,34.39,42.27,50.16,35-1011.00,Chefs and Head Cooks,"Direct and may participate in the preparation, seasoning, and cooking of salads, soups, fish, meats, vegetables, desserts, or other foods. May plan and price menu items, order supplies, and keep records and accounts."
35-1012,17.08,23.60,30.13,36.65,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,Directly supervise and coordinate activities of workers engaged in preparing and serving food.
35-2011,11.25,11.76,12.27,12.78,35-2011.00,"Cooks, Fast Food",Prepare and cook food in a fast food restaurant with a limited menu. Duties of these cooks are limited to preparation of a few basic items and normally involve operating large-volume single-purpose cooking equipment.
35-2012,11.32,12.35,13.38,14.41,35-2012.00,"Cooks, Institution and Cafeteria","Prepare and cook large quantities of food for institutions, such as schools, hospitals, or cafeterias."
35-2013,17.61,29.88,42.14,54.41,35-2013.00,"Cooks, Private Household",Prepare meals in private homes. Includes personal chefs.
35-2014,14.82,17.59,20.37,23.14,35-2014.00,"Cooks, Restaurant","Prepare, season, and cook dishes such as soups, meats, vegetables, or desserts in restaurants. May order supplies, keep records and accounts, price items on menu, or plan menu."
35-2015,12.02,13.85,15.68,17.51,35-2015.00,"Cooks, Short Order",Prepare and cook to order a variety of foods that require only a short preparation time. May take orders from customers and serve patrons at counters or tables.
35-2019,17.14,22.56,27.98,33.40,35-2019.00,"Cooks, All Other",All cooks not listed separately.
35-2021,11.04,13.91,16.79,19.66,35-2021.00,Food Preparation Workers,"Perform a variety of food preparation duties other than cooking, such as preparing cold foods and shellfish, slicing meat, and brewing coffee or tea."
35-3011,9.28,16.11,22.95,29.78,35-3011.00,Bartenders,"Mix and serve drinks to patrons, directly or through waitstaff."
35-3021,9.20,11.59,13.98,16.37,35-3021.00,"Combined Food Preparation and Serving Workers, Including Fast Food",Perform duties which combine preparing and serving food and nonalcoholic beverages.
35-3022,9.20,11.59,13.98,16.37,35-3022.01,Baristas,Prepare or serve specialty coffee or other beverages. Serve food such as baked goods or sandwiches to patrons.
35-3022,9.20,11.59,13.98,16.37,35-3022.00,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",Serve food to diners at counter or from a steam table.
35-3031,9.58,16.92,24.25,31.59,35-3031.00,Waiters and Waitresses,Take orders and serve food and beverages to patrons at tables in dining establishment.
35-3041,9.97,12.57,15.16,17.76,35-3041.00,"Food Servers, Nonrestaurant","Serve food to individuals outside of a restaurant environment, such as in hotel rooms, hospital rooms, residential care facilities, or cars."
35-9011,9.39,12.80,16.21,19.62,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,"Facilitate food service. Clean tables, remove dirty dishes, replace soiled table linens; set tables; replenish supply of clean linens, silverware, glassware, and dishes; supply service bar with food; and serve items such as water, condiments, and coffee to patrons."
35-9021,11.11,13.49,15.88,18.26,35-9021.00,Dishwashers,"Clean dishes, kitchen, food preparation equipment, or utensils."
35-9031,11.62,20.98,30.34,39.70,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop","Welcome patrons, seat them at tables or in lounge, and help ensure quality of facilities and service."
35-9099,8.86,11.41,13.96,16.51,35-9099.00,"Food Preparation and Serving Related Workers, All Other",All food preparation and serving related workers not listed separately.
37-1011,21.13,25.43,29.74,34.04,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,"Directly supervise and coordinate work activities of cleaning personnel in hotels, hospitals, offices, and other establishments."
37-1012,24.33,28.84,33.35,37.86,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers","Directly supervise and coordinate activities of workers engaged in landscaping or groundskeeping activities. Work may involve reviewing contracts to ascertain service, machine, and workforce requirements; answering inquiries from potential customers regarding methods, material, and price ranges; and preparing estimates according to labor, material, and machine costs."
